id,ingredient,trade_name,applicant,strength,appl_type,appl_no,te_code,approval_date,rld,type,applicant_full_name,dose_form,route,product_no
645207,DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,WATSON LABS,EQ 10MG BASE,A,072985,,1991-03-29,0,DISCN,WATSON LABORATORIES INC,CAPSULE,ORAL,001
658506,ACETAMINOPHEN; HYDROCODONE BITARTRATE,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,MALLINCKRODT,500MG;5MG,A,089006,,1985-08-09,0,DISCN,MALLINCKRODT CHEMICAL INC,CAPSULE,ORAL,001
650263,FLUMAZENIL,FLUMAZENIL,SANDOZ,0.5MG/5ML (0.1MG/ML),A,077071,AP,2005-05-03,0,RX,SANDOZ INC,INJECTABLE,INJECTION,001
649214,IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE,IBUPROFEN AND PSEUDOEPHEDRINE HYDROCHLORIDE,PERRIGO,100MG/5ML;15MG/5ML,A,076478,,2003-11-05,0,DISCN,L PERRIGO CO,SUSPENSION,ORAL,001
645128,LEUCOVORIN CALCIUM,LEUCOVORIN CALCIUM,HIKMA,EQ 15MG BASE,A,072735,AB,1993-02-22,0,RX,HIKMA PHARMACEUTICALS USA INC,TABLET,ORAL,001
646392,GLYBURIDE,GLYBURIDE (MICRONIZED),TEVA,6MG,A,074686,AB,1999-04-20,0,RX,TEVA PHARMACEUTICALS USA INC,TABLET,ORAL,004
681276,DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,POTASSIUM CHLORIDE 0.22% IN DEXTROSE 3.3% AND SODIUM CHLORIDE 0.3% IN PLASTIC CONTAINER,B BRAUN,3.3GM/100ML;220MG/100ML;300MG/100ML,N,019630,,1992-05-07,0,RX,B BRAUN MEDICAL INC,INJECTABLE,INJECTION,052
683742,TELITHROMYCIN,KETEK,SANOFI AVENTIS US,300MG,N,021144,,2005-02-09,0,DISCN,SANOFI AVENTIS US LLC,TABLET,ORAL,002
675316,DAPTOMYCIN,DAPTOMYCIN,QILU PHARM HAINAN,500MG/VIAL,A,215316,AP,2021-08-24,0,RX,QILU PHARMACEUTICAL HAINAN CO LTD,POWDER,INTRAVENOUS,001
649466,OFLOXACIN,OFLOXACIN,BAUSCH AND LOMB,0.3%,A,076622,AT,2004-05-14,0,RX,BAUSCH AND LOMB INC,SOLUTION/DROPS,OPHTHALMIC,001
687879,BENOXINATE HYDROCHLORIDE; FLUORESCEIN SODIUM,ALTAFLUOR BENOX,ALTAIRE PHARMS INC,0.4%;0.25%,N,208582,,2017-12-14,1,RX,ALTAIRE PHARMACEUTICALS INC,SOLUTION/DROPS,OPHTHALMIC,001
647511,BUSPIRONE HYDROCHLORIDE,BUSPIRONE HYDROCHLORIDE,RUBICON,15MG,A,075521,AB,2002-04-05,0,RX,RUBICON RESEARCH PRIVATE LTD,TABLET,ORAL,003
681126,DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,POTASSIUM CHLORIDE 0.075% IN DEXTROSE 5% AND SODIUM CHLORIDE 0.11% IN PLASTIC CONTAINER,B BRAUN,5GM/100ML;75MG/100ML;110MG/100ML,N,019630,,1988-02-17,0,RX,B BRAUN MEDICAL INC,INJECTABLE,INJECTION,002
644315,VERAPAMIL HYDROCHLORIDE,VERAPAMIL HYDROCHLORIDE,CHARTWELL RX,120MG,A,071424,,1988-05-25,0,DISCN,CHARTWELL RX SCIENCES LLC,TABLET,ORAL,001
640983,AMPICILLIN/AMPICILLIN TRIHYDRATE; PROBENECID,PROBAMPACIN,COSETTE,EQ 3.5GM BASE/BOT;1GM/BOT,A,061741,,,0,DISCN,COSETTE PHARMACEUTICALS INC,FOR SUSPENSION,ORAL,001
663186,CLONIDINE HYDROCHLORIDE,CLONIDINE HYDROCHLORIDE,YUNG SHIN PHARM,0.3MG,A,202297,AB,2013-06-13,0,RX,YUNG SHIN PHARMACEUTICAL INDUSTRIAL CO LTD,TABLET,ORAL,003
682431,RISPERIDONE,RISPERDAL,JANSSEN PHARMS,0.5MG,N,020272,AB,1999-01-27,1,RX,JANSSEN PHARMACEUTICALS INC,TABLET,ORAL,007
675223,ACETAZOLAMIDE,ACETAZOLAMIDE,RUBICON,250MG,A,215101,AB,2021-08-19,0,RX,RUBICON RESEARCH PRIVATE LTD,TABLET,ORAL,002
641885,CEFAZOLIN SODIUM,CEFAZOLIN SODIUM,SANDOZ,EQ 10GM BASE/VIAL,A,062831,AP,1992-09-25,0,RX,SANDOZ INC,INJECTABLE,INJECTION,003
657903,AMINOPHYLLINE,AMINOPHYLLINE,VANGARD,200MG,A,088319,,1983-10-03,0,DISCN,VANGARD LABORATORIES INC DIV MIDWAY MEDICAL CO,TABLET,ORAL,001
651638,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,HIKMA PHARMS,EQ 2.5MG BASE,A,077771,,2011-04-12,0,DISCN,HIKMA PHARMACEUTICALS,TABLET,ORAL,001
665195,OXYCODONE HYDROCHLORIDE,OXYCODONE HYDROCHLORIDE,NOVEL LABS INC,5MG,A,204021,AB,2017-06-12,0,RX,NOVEL LABORATORIES INC,TABLET,ORAL,001
660762,CAFFEINE CITRATE,CAFFEINE CITRATE,SAGENT PHARMS,EQ 30MG BASE/3ML (EQ 10MG BASE/ML),A,091102,AA,2012-08-29,0,RX,SAGENT PHARMACEUTICALS INC,SOLUTION,ORAL,001
679336,MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM GLUCONATE,ISOLYTE S IN PLASTIC CONTAINER,B BRAUN,30MG/100ML;37MG/100ML;370MG/100ML;530MG/100ML;500MG/100ML,N,018252,,,0,DISCN,B BRAUN MEDICAL INC,INJECTABLE,INJECTION,001
667132,ATRACURIUM BESYLATE,ATRACURIUM BESYLATE,MYLAN LABS LTD,10MG/ML,A,206096,,2017-06-22,0,DISCN,MYLAN LABORATORIES LTD,INJECTABLE,INJECTION,001
649403,ALENDRONATE SODIUM,ALENDRONATE SODIUM,RISING,EQ 35MG BASE,A,076584,,2008-08-04,0,DISCN,RISING PHARMA HOLDING INC,TABLET,ORAL,003
639686,LEUCOVORIN CALCIUM,LEUCOVORIN CALCIUM PRESERVATIVE FREE,HIKMA,EQ 350MG BASE/VIAL,A,040335,AP,2000-04-20,0,RX,HIKMA PHARMACEUTICALS USA INC,INJECTABLE,INJECTION,001
640026,METHADONE HYDROCHLORIDE,METHADONE HYDROCHLORIDE,SPECGX LLC,5MG,A,040517,AA,2004-04-27,0,RX,SPECGX LLC,TABLET,ORAL,001
644894,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,EPIC PHARMA LLC,1MG,A,072265,AA,1989-02-27,0,RX,EPIC PHARMA LLC,TABLET,ORAL,001
671245,DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,ADARE PHARMS INC,20MG,A,210279,AB,2018-10-09,0,RX,ADARE PHARMACEUTICALS INC,"CAPSULE, EXTENDED RELEASE",ORAL,004
654666,PHENYTOIN SODIUM,PROMPT PHENYTOIN SODIUM,WATSON LABS,100MG PROMPT,A,080905,,,0,DISCN,WATSON LABORATORIES INC,CAPSULE,ORAL,001
645951,CAPTOPRIL,CAPTOPRIL,WATSON LABS,100MG,A,074386,,1996-05-23,0,DISCN,WATSON LABORATORIES INC,TABLET,ORAL,004
670242,TADALAFIL,TADALAFIL,UNICHEM,2.5MG,A,209250,AB1,2019-03-26,0,RX,UNICHEM LABORATORIES LTD,TABLET,ORAL,001
672183,GABAPENTIN,GABAPENTIN,PAI HOLDINGS PHARM,250MG/5ML,A,211330,,2019-12-03,0,DISCN,PAI HOLDINGS LLC DBA PHARMACEUTICAL ASSOCIATES INC,SOLUTION,ORAL,001
667609,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,LUOXIN AUROVITAS,0.02%,A,206543,AN,2016-10-27,0,RX,LUOXIN AUROVITAS PHARMA CHENGDU CO LTD,SOLUTION,INHALATION,001
644339,TEMAZEPAM,TEMAZEPAM,WATSON LABS,30MG,A,071447,,1993-05-21,0,DISCN,WATSON LABORATORIES INC,CAPSULE,ORAL,001
640770,STREPTOMYCIN SULFATE,STREPTOMYCIN SULFATE,COPANOS,EQ 500MG BASE/ML,A,060684,,,0,DISCN,JOHN D COPANOS AND CO INC,INJECTABLE,INJECTION,001
664032,NIFEDIPINE,NIFEDIPINE,NOVAST LABS,60MG,A,202987,AB1,2016-08-25,0,RX,NOVAST LABORATORIES LTD,"TABLET, EXTENDED RELEASE",ORAL,002
663432,AMLODIPINE BESYLATE; TELMISARTAN,TELMISARTAN AND AMLODIPINE,TORRENT,EQ 10MG BASE;40MG,A,202517,,2014-01-08,0,DISCN,TORRENT PHARMACEUTICALS LTD,TABLET,ORAL,002
644844,IBUPROFEN,IBUPROFEN,HALSEY,800MG,A,072137,,1988-02-05,0,DISCN,HALSEY DRUG CO INC,TABLET,ORAL,001
645365,PENTAMIDINE ISETHIONATE,PENTACARINAT,ARMOUR PHARM,300MG/VIAL,A,073447,,1994-04-28,0,DISCN,ARMOUR PHARMACEUTICAL CO,INJECTABLE,INJECTION,001
658848,VINBLASTINE SULFATE,VINBLASTINE SULFATE,FRESENIUS KABI USA,1MG/ML,A,089515,,1987-04-29,0,RX,FRESENIUS KABI USA LLC,INJECTABLE,INJECTION,001
662688,CLOZAPINE,CLOZAPINE,MYLAN,100MG,A,201824,AB,2015-09-15,0,RX,MYLAN PHARMACEUTICALS INC,"TABLET, ORALLY DISINTEGRATING",ORAL,003
646176,TERAZOSIN HYDROCHLORIDE,TERAZOSIN HYDROCHLORIDE,IVAX SUB TEVA PHARMS,EQ 5MG BASE,A,074530,,2000-04-21,0,DISCN,IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA,TABLET,ORAL,003
679087,DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,POTASSIUM CHLORIDE 10MEQ IN DEXTROSE 5% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER,BAXTER HLTHCARE,5GM/100ML;150MG/100ML;450MG/100ML,N,018008,AP,1982-04-28,0,RX,BAXTER HEALTHCARE CORP,INJECTABLE,INJECTION,006
651482,CIPROFLOXACIN; CIPROFLOXACIN HYDROCHLORIDE,CIPROFLOXACIN EXTENDED RELEASE,DR REDDYS LABS LTD,425.2MG;EQ 574.9MG BASE,A,077701,AB,2007-03-26,0,RX,DR REDDYS LABORATORIES LTD,"TABLET, EXTENDED RELEASE",ORAL,001
649092,NEFAZODONE HYDROCHLORIDE,NEFAZODONE HYDROCHLORIDE,SUN PHARM INDS LTD,200MG,A,076409,,2003-09-16,0,DISCN,SUN PHARMACEUTICAL INDUSTRIES LTD,TABLET,ORAL,004
683631,FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,ADVAIR DISKUS 100/50,GLAXO GRP LTD,0.1MG/INH;EQ 0.05MG BASE/INH,N,021077,AB,2000-08-24,1,RX,GLAXO GROUP LTD ENGLAND DBA GLAXOSMITHKLINE,POWDER,INHALATION,001
687394,LEDIPASVIR; SOFOSBUVIR,HARVONI,GILEAD SCIENCES INC,45MG;200MG,N,205834,,2019-08-28,1,RX,GILEAD SCIENCES INC,TABLET,ORAL,002
657456,ACETAMINOPHEN; CODEINE PHOSPHATE,ACETAMINOPHEN AND CODEINE PHOSPHATE,PURACAP PHARM,300MG;30MG,A,087762,,1982-12-10,0,DISCN,PURACAP PHARMACEUTICAL LLC,TABLET,ORAL,001
646005,CIMETIDINE,CIMETIDINE,IVAX SUB TEVA PHARMS,400MG,A,074424,,1995-07-28,0,DISCN,IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA,TABLET,ORAL,003
679905,DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,"DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 20MEQ IN PLASTIC CONTAINER",BAXTER HLTHCARE,5GM/100ML;150MG/100ML;330MG/100ML,N,018629,AP,1982-03-23,0,RX,BAXTER HEALTHCARE CORP,INJECTABLE,INJECTION,004
673354,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,ZAMEER PHARMS,10MG,A,212630,AB,2021-11-29,0,RX,ZAMEER PHARMACEUTICALS LLC,TABLET,ORAL,001
639961,AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",SUN PHARM INDUSTRIES,1.875MG;1.875MG;1.875MG;1.875MG,A,040480,AB,2003-09-09,0,RX,SUN PHARMACEUTICAL INDUSTRIES INC,TABLET,ORAL,002
673657,PREGABALIN,PREGABALIN,ESKAYEF,225MG,A,212988,AB,2022-03-08,0,RX,ESKAYEF PHARMACEUTICALS LTD,CAPSULE,ORAL,007
645175,IBUPROFEN,IBUPROFEN,ANI PHARMS,200MG,A,072901,,1991-12-19,0,DISCN,ANI PHARMACEUTICALS INC,TABLET,ORAL,001
681212,DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,POTASSIUM CHLORIDE 0.037% IN DEXTROSE 10% AND SODIUM CHLORIDE 0.2% IN PLASTIC CONTAINER,B BRAUN,10GM/100ML;37MG/100ML;200MG/100ML,N,019630,,1988-02-17,0,RX,B BRAUN MEDICAL INC,INJECTABLE,INJECTION,031
650765,RISPERIDONE,RISPERIDONE,DR REDDYS LABS LTD,2MG,A,077328,AB,2009-02-24,0,RX,DR REDDYS LABORATORIES LTD,"TABLET, ORALLY DISINTEGRATING",ORAL,003
673591,CYANOCOBALAMIN,CYANOCOBALAMIN,SANDOZ,1MG/ML,A,212915,AP,2021-01-04,0,RX,SANDOZ INC,INJECTABLE,INJECTION,001
639597,FLUOROURACIL,FLUOROURACIL,FRESENIUS KABI USA,50MG/ML,A,040291,,1999-03-24,0,DISCN,FRESENIUS KABI USA LLC,INJECTABLE,INJECTION,001
669819,MORPHINE SULFATE,MORPHINE SULFATE,AKORN,100MG/5ML,A,208809,AA,2017-07-06,0,RX,AKORN OPERATING CO LLC,SOLUTION,ORAL,001
653257,CYCLOBENZAPRINE HYDROCHLORIDE,CYCLOBENZAPRINE HYDROCHLORIDE,SUN PHARM INDS LTD,5MG,A,078722,AB,2008-05-12,0,RX,SUN PHARMACEUTICAL INDUSTRIES LTD,TABLET,ORAL,001
675632,DICLOFENAC POTASSIUM,DICLOFENAC POTASSIUM,SENORES PHARMS,50MG,A,215787,AB,2023-03-15,0,RX,SENORES PHARMACEUTICALS INC,TABLET,ORAL,001
674660,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUN PHARM,200MG,A,214256,AB,2020-10-26,0,RX,SUN PHARMACEUTICAL INDUSTRIES LTD,TABLET,ORAL,005
649346,PROPAFENONE HYDROCHLORIDE,PROPAFENONE HYDROCHLORIDE,ANI PHARMS,150MG,A,076550,AB,2004-04-23,0,RX,ANI PHARMACEUTICALS INC,TABLET,ORAL,001
653605,ANASTROZOLE,ANASTROZOLE,ZYDUS PHARMS USA INC,1MG,A,078921,AB,2010-06-28,0,RX,ZYDUS PHARMACEUTICALS USA INC,TABLET,ORAL,001
644769,PANCURONIUM BROMIDE,PANCURONIUM BROMIDE,ELKINS SINN,2MG/ML,A,072059,,1988-03-23,0,DISCN,ELKINS SINN DIV AH ROBINS CO INC,INJECTABLE,INJECTION,001
679057,POLYTHIAZIDE; PRAZOSIN HYDROCHLORIDE,MINIZIDE,PFIZER,0.5MG;EQ 1MG BASE,N,017986,,,0,DISCN,PFIZER INC,CAPSULE,ORAL,001
676219,BISOPROLOL FUMARATE,BISOPROLOL FUMARATE,PRINSTON INC,5MG,A,217368,AB,2023-07-14,0,RX,PRINSTON PHARMACEUTICAL INC,TABLET,ORAL,001
647122,DICLOFENAC SODIUM,DICLOFENAC SODIUM,AUROBINDO PHARMA USA,75MG,A,075281,,2002-02-12,0,DISCN,AUROBINDO PHARMA USA INC,"TABLET, DELAYED RELEASE",ORAL,003
645584,DILTIAZEM HYDROCHLORIDE,DILTIAZEM HYDROCHLORIDE,CHARTWELL MOLECULES,90MG,A,074093,,1992-11-05,0,DISCN,CHARTWELL MOLECULES LLC,TABLET,ORAL,003
640159,METHYLPREDNISOLONE ACETATE,METHYLPREDNISOLONE ACETATE,TEVA PHARMS USA,80MG/ML,A,040620,AB,2006-10-27,0,RX,TEVA PHARMACEUTICALS USA,INJECTABLE,INJECTION,002
680638,BETAMETHASONE DIPROPIONATE,BETAMETHASONE DIPROPIONATE,PHARMADERM,EQ 0.05% BASE,N,019136,,1984-06-26,0,DISCN,PHARMADERM DIV ALTANA INC,CREAM,TOPICAL,001
663980,DULOXETINE HYDROCHLORIDE,DULOXETINE HYDROCHLORIDE,ALEMBIC,EQ 60MG BASE,A,202949,AB,2014-06-09,0,RX,ALEMBIC PHARMACEUTICALS LTD,"CAPSULE, DELAYED REL PELLETS",ORAL,003
645445,CARBIDOPA; LEVODOPA,CARBIDOPA AND LEVODOPA,DR REDDYS LABS SA,25MG;250MG,A,073607,AB,1992-08-28,0,RX,DR REDDYS LABORATORIES SA,TABLET,ORAL,001
680618,FLUOCINONIDE,FLUOCINONIDE,TARO,0.05%,N,019117,,1984-06-26,1,DISCN,TARO PHARMACEUTICALS USA INC,CREAM,TOPICAL,001
671338,PILOCARPINE HYDROCHLORIDE,PILOCARPINE HYDROCHLORIDE,SOMERSET THERAPS LLC,1%,A,210384,AT,2019-11-25,0,RX,SOMERSET THERAPEUTICS LLC,SOLUTION,OPHTHALMIC,001
686214,AMOXICILLIN; CLAVULANATE POTASSIUM,AUGMENTIN 125,US ANTIBIOTICS,125MG;EQ 31.25MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,050597,,1985-07-22,1,DISCN,US ANTIBIOTICS LLC,"TABLET, CHEWABLE",ORAL,001
647803,ALENDRONATE SODIUM,ALENDRONATE SODIUM,IMPAX LABS INC,EQ 5MG BASE,A,075710,,2008-02-06,0,DISCN,IMPAX LABORATORIES INC,TABLET,ORAL,001
671415,EPOPROSTENOL SODIUM,EPOPROSTENOL SODIUM,SUN PHARM,EQ 1.5MG BASE/VIAL,A,210473,AP2,2021-01-15,0,RX,SUN PHARMACEUTICAL INDUSTRIES LTD,INJECTABLE,INJECTION,002
659455,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DIHYDROCHLORIDE,CHARTWELL RX,1MG,A,090241,,2010-10-08,0,DISCN,CHARTWELL RX SCIENCES LLC,TABLET,ORAL,005
667599,DILTIAZEM HYDROCHLORIDE,DILTIAZEM HYDROCHLORIDE,ZYDUS PHARMS,240MG,A,206534,AB3,2017-08-08,0,RX,ZYDUS PHARMACEUTICALS USA INC,"CAPSULE, EXTENDED RELEASE",ORAL,003
684710,CALCIUM CHLORIDE; DEXTROSE; LACTIC ACID; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE,PRISMASOL BK 0/0 IN PLASTIC CONTAINER,BAXTER HLTHCARE CORP,N/A/1000ML;N/A/1000ML;5.4GM/1000ML;3.05GM/1000ML;N/A/1000ML;3.09GM/1000ML;6.46GM/1000ML (5000ML),N,021703,,2006-10-25,0,DISCN,BAXTER HEALTHCARE CORP,INJECTABLE,INJECTION,007
660783,CETIRIZINE HYDROCHLORIDE,CHILDRENS CETIRIZINE HYDROCHLORIDE ALLERGY,JUBILANT GENERICS,10MG,A,091116,,2015-02-19,0,OTC,JUBILANT GENERICS LTD,"TABLET, CHEWABLE",ORAL,002
676550,METHOXAMINE HYDROCHLORIDE,VASOXYL,GLAXOSMITHKLINE,20MG/ML,N,006772,,,0,DISCN,GLAXOSMITHKLINE,INJECTABLE,INJECTION,001
658081,ACETAMINOPHEN; CODEINE PHOSPHATE,ACETAMINOPHEN AND CODEINE PHOSPHATE,TEVA,300MG;15MG,A,088537,,1984-06-04,0,DISCN,TEVA PHARMACEUTICALS USA INC,CAPSULE,ORAL,001
671512,PREGABALIN,PREGABALIN,RENATA,50MG,A,210585,AB,2019-12-26,0,RX,RENATA LTD,CAPSULE,ORAL,001
646497,CAPTOPRIL; HYDROCHLOROTHIAZIDE,CAPTOPRIL AND HYDROCHLOROTHIAZIDE,STRIDES PHARMA,25MG;15MG,A,074788,,1997-12-29,0,DISCN,STRIDES PHARMA GLOBAL PTE LTD,TABLET,ORAL,001
647332,DOXAZOSIN MESYLATE,DOXAZOSIN MESYLATE,WATSON LABS INC,EQ 8MG BASE,A,075426,,2000-10-18,0,DISCN,WATSON LABORATORIES INC,TABLET,ORAL,004
653058,FLUMAZENIL,FLUMAZENIL,RISING,1MG/10ML (0.1MG/ML),A,078595,,2008-05-13,0,DISCN,RISING PHARMA HOLDING INC,INJECTABLE,INJECTION,002
675333,NICOTINE POLACRILEX,NICOTINE POLACRILEX,AUROBINDO PHARMA LTD,EQ 2MG BASE,A,215357,,2022-05-13,0,OTC,AUROBINDO PHARMA LTD,TROCHE/LOZENGE,ORAL,001
643024,DOXYCYCLINE,DOXYCYCLINE,CHARTWELL,EQ 25MG BASE/5ML,A,065454,AB,2008-07-16,0,RX,CHARTWELL SCHEDULED LLC,FOR SUSPENSION,ORAL,001
684015,LEVOTHYROXINE SODIUM,EUTHYROX,PROVELL,0.3MG,N,021292,,2002-05-31,0,DISCN,PROVELL PHARMACEUTICALS LLC,TABLET,ORAL,012
669253,LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE,LUPIN LTD,80MG,A,208031,AB,2019-01-03,0,RX,LUPIN LTD,TABLET,ORAL,004
662569,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE,SUN PHARM,EQ 2MG BASE;EQ 0.5MG BASE,A,201633,AB,2016-08-05,0,RX,SUN PHARMACEUTICAL INDUSTRIES LTD,TABLET,SUBLINGUAL,001
674028,TOLTERODINE TARTRATE,TOLTERODINE TARTRATE,AJANTA PHARMA LTD,2MG,A,213397,AB,2020-05-19,0,RX,AJANTA PHARMA LTD,"CAPSULE, EXTENDED RELEASE",ORAL,001
652948,GRANISETRON HYDROCHLORIDE,GRANISETRON HYDROCHLORIDE,FRESENIUS KABI USA,EQ 0.1MG BASE/ML (EQ 0.1MG BASE/ML),A,078522,AP,2007-12-31,0,RX,FRESENIUS KABI USA LLC,INJECTABLE,INJECTION,001
646302,GLIPIZIDE,GLIPIZIDE,BARR LABS INC,10MG,A,074619,,1997-04-04,0,DISCN,BARR LABORATORIES INC,TABLET,ORAL,002
653032,LEVOFLOXACIN,LEVOFLOXACIN,HOSPIRA,EQ 750MG/30ML (EQ 25MG/ML),A,078577,,2015-08-12,0,DISCN,HOSPIRA INC,INJECTABLE,INJECTION,002
671889,VERAPAMIL HYDROCHLORIDE,VERAPAMIL HYDROCHLORIDE,AMNEAL,10MG/4ML (2.5MG/ML),A,210994,AP,2018-07-13,0,RX,AMNEAL EU LTD,SOLUTION,INTRAVENOUS,002
653811,MORPHINE SULFATE,MORPHINE SULFATE,ACTAVIS ELIZABETH,120MG,A,079040,,2013-01-16,0,RX,ACTAVIS ELIZABETH LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,"CAPSULE, EXTENDED RELEASE",ORAL,006
639251,ACETAMINOPHEN; HYDROCODONE BITARTRATE,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,MALLINCKRODT,750MG;7.5MG,A,040084,,1995-06-01,0,DISCN,MALLINCKRODT CHEMICAL INC,TABLET,ORAL,001
660918,NALTREXONE HYDROCHLORIDE,NALTREXONE HYDROCHLORIDE,ACCORD HLTHCARE,50MG,A,091205,AB,2011-08-17,0,RX,ACCORD HEALTHCARE INC,TABLET,ORAL,001
659960,ALENDRONATE SODIUM,ALENDRONATE SODIUM,JUBILANT CADISTA,EQ 10MG BASE,A,090557,,2010-02-18,0,DISCN,JUBILANT CADISTA PHARMACEUTICALS INC,TABLET,ORAL,002
679632,FUROSEMIDE,FUROSEMIDE,STRIDES PHARMA,20MG,N,018415,,1982-07-27,0,DISCN,STRIDES PHARMA GLOBAL PTE LTD,TABLET,ORAL,001
675558,MITOMYCIN,MITOMYCIN,GLAND PHARMA LTD,20MG/VIAL,A,215687,AP,2021-10-20,0,RX,GLAND PHARMA LTD,INJECTABLE,INJECTION,002
643353,NALOXONE HYDROCHLORIDE,NALOXONE HYDROCHLORIDE,HOSPIRA,0.4MG/ML,A,070257,AP,1987-01-07,0,RX,HOSPIRA INC,INJECTABLE,INJECTION,001
662965,HYDROCORTISONE BUTYRATE,HYDROCORTISONE BUTYRATE,GLENMARK GENERICS,0.1%,A,202145,AB2,2013-09-27,0,RX,GLENMARK GENERICS LTD,CREAM,TOPICAL,001
643584,LORAZEPAM,LORAZEPAM,USL PHARMA,2MG,A,070540,,1986-12-22,0,DISCN,USL PHARMA INC,TABLET,ORAL,001
674752,DROXIDOPA,DROXIDOPA,SUN PHARM,200MG,A,214384,AB,2021-02-18,0,RX,SUN PHARMACEUTICAL INDUSTRIES LTD,CAPSULE,ORAL,002
668120,DILTIAZEM HYDROCHLORIDE,DILTIAZEM HYDROCHLORIDE,ACCORD HLTHCARE,180MG,A,206997,AB2,2020-04-28,0,RX,ACCORD HEALTHCARE INC,"CAPSULE, EXTENDED RELEASE",ORAL,002
655443,COLCHICINE; PROBENECID,PROBENECID AND COLCHICINE,BEECHAM,0.5MG;500MG,A,084321,,,0,DISCN,BEECHAM LABORATORIES DIV BEECHAM INC,TABLET,ORAL,001
663636,ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE,OXYCODONE AND ACETAMINOPHEN,ALVOGEN,325MG;5MG,A,202677,AA,2016-03-08,0,RX,ALVOGEN INC,TABLET,ORAL,003
659778,ADENOSINE,ADENOSINE,AKORN,60MG/20ML (3MG/ML),A,090450,AP,2014-10-02,0,RX,AKORN OPERATING CO LLC,SOLUTION,INTRAVENOUS,001
657631,PREDNISONE,PREDNISONE,UDL,10MG,A,087985,,1983-01-18,0,DISCN,UDL LABORATORIES INC,TABLET,ORAL,001
649968,LEVOFLOXACIN,LEVOFLOXACIN,CHARTWELL MOLECULAR,750MG,A,076890,AB,2012-03-30,0,RX,CHARTWELL MOLECULAR HOLDINGS LLC,TABLET,ORAL,003
658044,DESERPIDINE; METHYCLOTHIAZIDE,METHYCLOTHIAZIDE AND DESERPIDINE,WATSON LABS,0.25MG;5MG,A,088486,,1984-08-10,0,DISCN,WATSON LABORATORIES INC,TABLET,ORAL,001
685770,MITOMYCIN,MITOSOL,MOBIUS THERAP,0.2MG/VIAL,N,022572,,2012-02-07,1,RX,MOBIUS THERAPEUTICS LLC,FOR SOLUTION,TOPICAL,001
641311,GENTAMICIN SULFATE,GENTAMICIN SULFATE,PADAGIS US,EQ 0.1% BASE,A,062351,AT,1982-02-18,0,RX,PADAGIS US LLC,OINTMENT,TOPICAL,001
684314,GLIPIZIDE; METFORMIN HYDROCHLORIDE,METAGLIP,BRISTOL MYERS SQUIBB,2.5MG;500MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,021460,,2002-10-21,1,DISCN,BRISTOL MYERS SQUIBB CO,TABLET,ORAL,002
657313,ISOSORBIDE DINITRATE,ISOSORBIDE DINITRATE,SUN PHARM INDUSTRIES,30MG,A,087564,,1986-09-18,0,DISCN,SUN PHARMACEUTICAL INDUSTRIES INC,TABLET,ORAL,001
