struct_id,strength,trade_name,applicant,appl_type,appl_no,approval_date,type,dose_form,route,exclusivity_date,description
5014,0.25MG,REXULTI,OTSUKA,N,205422,2015-07-10,RX,TABLET,ORAL,2024-12-27,NEW PATIENT POPULATION
4715,EQ 60MG BASE,CABOMETYX,EXELIXIS INC,N,208692,2016-04-25,RX,TABLET,ORAL,2026-01-14,INDICATED FOR TREATMENT OF PATIENTS WITH HEPATOCELLULAR CARCINOMA (HCC) WHO HAVE BEEN PREVIOUSLY TREATED WITH SORAFENIB
4802,EQ 0.5MG,MEKINIST,NOVARTIS,N,204114,2013-05-29,RX,TABLET,ORAL,2025-05-04,"TRAMETINIB AND DABRAFENIB IN COMBINATION, FOR THE TREATMENT OF PATIENTS WITH LOCALLY ADVANCED OR METASTATIC ANAPLASTIC THYROID CANCER (ATC) WITH BRAF V600E MUTATION AND WITH NO SATISFACTORY LOCOREGIONAL TREATMENT OPTIONS"
1150,EQ 2.2MG BASE/ML,FINTEPLA,UCB INC,N,212102,2020-06-25,RX,SOLUTION,ORAL,2023-12-25,PEDIATRIC EXCLUSIVITY
5457,1080MG/20ML (54MG/ML),EMPAVELI,APELLIS PHARMS,N,215014,2021-05-14,RX,SOLUTION,SUBCUTANEOUS,2026-05-14,NEW CHEMICAL ENTITY
5233,30MG,ALUNBRIG,TAKEDA PHARMS USA,N,208772,2017-04-28,RX,TABLET,ORAL,2023-05-22,EXPANDED INDICATION OF THE TREATMENT OF ADULT PATIENTS WITH ANAPLASTIC LYMPHOMA KINASE (ALK)-POSITIVE METASTATIC NON-SMALL CELL LUNG CANCER (NSCLC) AS DETECTED BY AN FDA-APPROVED TEST
4899,45MG;200MG,HARVONI,GILEAD SCIENCES INC,N,205834,2019-08-28,RX,TABLET,ORAL,2026-08-28,"FDA HAS NOT RECOGNIZED ORPHAN-DRUG EXCLUSIVITY (ODE) FOR THIS DRUG, BUT IT CONTAINS THE SAME ACTIVE MOIETY OR MOIETIES AS ANOTHER DRUG(S) THAT WAS ELIGIBLE FOR ODE, AND ALSO SHARES ODE-PROTECTED USE(S) OR INDICATION(S) WITH THAT DRUG(S).  AN APPLICATION SEEKING APPROVAL FOR THE SAME ACTIVE MOIETY OR MOIETIES, INCLUDING AN ANDA THAT CITES THIS NDA AS ITS BASIS OF SUBMISSION, MAY NOT BE APPROVED FOR SUCH ODE-PROTECTED USE(S) AND INDICATION(S)"
5416,EQ 10MG/ML BASE (EQ 10MG/ML BASE),IMCIVREE,RHYTHM,N,213793,2020-11-25,RX,SOLUTION,SUBCUTANEOUS,2029-06-16,FOR CHRONIC WEIGHT MANAGEMENT IN ADULT AND PEDIATRIC PATIENTS 6 YEARS OF AGE AND OLDER WITH MONOGENIC OR SYNDROMIC OBESITY DUE TO BARDET-BIEDL SYNDROME (BBS)
668,500MG;500MG;EQ 20MG BASE,VOQUEZNA TRIPLE PAK,PHATHOM,N,215152,2022-05-03,DISCN,"CAPSULE, TABLET, TABLET",ORAL,2027-05-03,NEW CHEMICAL ENTITY
824,2MG,DEXAMETHASONE,AMNEAL,A,216295,2022-09-08,RX,TABLET,ORAL,2023-03-08,COMPETITIVE GENERIC THERAPY
1123,2MG/VIAL,BYDUREON,ASTRAZENECA AB,N,022200,2012-01-27,DISCN,"FOR SUSPENSION, EXTENDED RELEASE",SUBCUTANEOUS,2024-07-22,NEW PATIENT POPULATION
4836,16MG,SCENESSE,CLIVUNEL INC,N,210797,2019-10-08,RX,IMPLANT,SUBCUTANEOUS,2026-10-08,INDICATED TO INCREASE PAIN FREE LIGHT EXPOSURE IN ADULT PATIENTS WITH A HISTORY OF PHOTOTOXIC REACTIONS FROM ERYTHROPOIETIC PROTOPORPHYRIA (EPP)
785,70MG,SPRYCEL,BRISTOL MYERS SQUIBB,N,021986,2006-06-28,RX,TABLET,ORAL,2025-05-09,PEDIATRIC EXCLUSIVITY
4228,75MG/PACKET,KALYDECO,VERTEX PHARMS INC,N,207925,2015-03-17,RX,GRANULE,ORAL,2026-04-29,TREATMENT OF CYSTIC FIBROSIS (CF) IN PATIENTS AGE 6 MONTHS TO LESS THAN 12 MONTHS WHO HAVE ONE MUTATION IN THE CFTR GENE THAT IS RESPONSIVE TO IVACAFTOR POTENTIATION BASED ON CLINICAL AND/OR IN VITRO ASSAY DATA
4283,EQ 100MG BASE,NUCYNTA,COLLEGIUM PHARM INC,N,022304,2008-11-20,RX,TABLET,ORAL,2026-07-03,NEW PATIENT POPULATION
4190,EQ 1.5% BASE,OPZELURA,INCYTE CORP,N,215309,2021-09-21,RX,CREAM,TOPICAL,2024-09-21,NEW PRODUCT
5416,EQ 10MG/ML BASE (EQ 10MG/ML BASE),IMCIVREE,RHYTHM,N,213793,2020-11-25,RX,SOLUTION,SUBCUTANEOUS,2025-11-25,NEW CHEMICAL ENTITY
5376,100MG/20ML (5MG/ML),VEKLURY,GILEAD SCIENCES INC,N,214787,2020-10-22,RX,SOLUTION,INTRAVENOUS,2025-01-21,"3-DAY DOSING REGIMEN FOR THE TREATMENT OF COVID-19 IN ADULTS AND PEDIATRIC PATIENTS (>12 YEARS AND WEIGHING AT LEAST 40 KG) WITH POSITIVE RESULTS OF DIRECT SARS-COV-2 VIRAL TESTING, WHO ARE NOT HOSPITALIZED AND HAVE MILD-TO-MODERATE COVID-19, AND ARE AT HIGH RISK FOR PROGRESSION TO SEVERE COVID-19, INCLUDING HOSPITALIZATION OR DEATH"
5267,1.7MG/0.75ML (1.7MG/0.75ML),WEGOVY,NOVO,N,215256,2021-06-04,RX,SOLUTION,SUBCUTANEOUS,2025-12-23,NEW PATIENT POPULATION
4228,"50MG,37.5MG,25MG; 75MG",TRIKAFTA (COPACKAGED),VERTEX PHARMS INC,N,212273,2021-06-08,RX,TABLET,ORAL,2024-10-21,NEW CHEMICAL ENTITY
4881,5MG,BELSOMRA,MERCK SHARP DOHME,N,204569,2014-08-13,RX,TABLET,ORAL,2023-01-29,"INFORMATION ADDED TO THE LABELING TO DESCRIBE STUDY P061, A RANDOMIZED, PLACEBO-CONTROLLED, PARALLEL GROUP, MULTI-SITE, DOUBLE-BLIND STUDY TO EVALUATE SAFETY AND EFFICACY OF SUVOREXANT FOR THE TREATMENT OF INSOMNIA IN SUBJECTS WITH ALZHEIMERS DISEASE"
5440,EQ 30MG BASE,VOCABRIA,VIIV HLTHCARE,N,212887,2021-01-21,RX,TABLET,ORAL,2026-01-21,NEW CHEMICAL ENTITY
2706,EQ 15MG BASE;92MG,QSYMIA,VIVUS,N,022580,2012-07-17,RX,"CAPSULE, EXTENDED RELEASE",ORAL,2025-06-24,NEW PATIENT POPULATION
5732,50ML (8-158mCi/ML),POSLUMA,BLUE EARTH,N,216023,2023-05-25,RX,SOLUTION,INTRAVENOUS,2028-05-25,NEW CHEMICAL ENTITY
466,3MCG/GM,VECTICAL,GALDERMA LABS LP,N,022087,2009-01-23,RX,OINTMENT,TOPICAL,2023-07-17,NEW PATIENT POPULATION
5292,250MG,TIBSOVO,SERVIER,N,211192,2018-07-20,RX,TABLET,ORAL,2024-08-25,"FOR THE TREATMENT OF ADULT PATIENTS WITH PREVIOUSLY TREATED, LOCALLY ADVANCED OR METASTATIC CHOLANGIOCARCINOMA WITH AN IDH1 MUTATION AS DETECTED BY AN FDA-APPROVED TEST"
5218,2.5MG;EQ 200MG BASE,KISQALI FEMARA CO-PACK (COPACKAGED),NOVARTIS,N,209935,2017-05-04,RX,TABLET,ORAL,2024-12-10,NEW PATIENT POPULATION
1725,12.5MG;1GM,SYNJARDY XR,BOEHRINGER INGELHEIM,N,208658,2016-12-09,RX,"TABLET, EXTENDED RELEASE",ORAL,2026-06-20,REVISIONS TO THE LABELING TO INCLUDE RESULTS FROM PROTOCOL 1218- 0091
2448,500MG;EQ 50MG BASE,JANUMET,MSD SUB MERCK,N,022044,2007-03-30,RX,TABLET,ORAL,2023-02-12,PEDIATRIC EXCLUSIVITY
768,EQ 0.37% BASE,CYSTADROPS,RECORDATI RARE,N,211302,2020-08-19,RX,SOLUTION/DROPS,OPHTHALMIC,2023-08-19,NEW PRODUCT
5415,EQ 94.5MG/0.5ML BASE (EQ 94.5MG/0.5ML BASE),OXLUMO,ALNYLAM PHARMS INC,N,214103,2020-11-23,RX,SOLUTION,SUBCUTANEOUS,2027-11-23,TREATMENT OF PRIMARY HYPEROXALURIA TYPE 1 (PH1) TO LOWER URINARY OXALATE LEVELS IN PEDIATRIC AND ADULT PATIENTS
2441,EQ 10MG BASE/ML,REVATIO,VIATRIS,N,203109,2012-08-30,RX,FOR SUSPENSION,ORAL,2026-01-31,LABELING REGARDING NEW DOSING REGIMEN IN ADULTS WITH PULMONARY ARTERIAL HYPERTENSION (PAH) AND TREATMENT OF PAH IN PEDIATRIC PATIENTS (AGES 1-17)
4810,140MG,IMBRUVICA,PHARMACYCLICS LLC,N,210563,2018-02-16,RX,TABLET,ORAL,2025-08-24,NEW PATIENT POPULATION
4399,EQ 25MG ACID/PACKET,PROMACTA KIT,NOVARTIS,N,207027,2015-08-24,RX,FOR SUSPENSION,ORAL,2025-11-16,"FDA HAS NOT RECOGNIZED ORPHAN-DRUG EXCLUSIVITY (ODE) FOR THIS DRUG, BUT IT CONTAINS THE SAME ACTIVE MOIETY OR MOIETIES AS ANOTHER DRUG(S) THAT WAS ELIGIBLE FOR ODE, AND ALSO SHARES ODE-PROTECTED USE(S) OR INDICATION(S) WITH THAT DRUG(S).  AN APPLICATION SEEKING APPROVAL FOR THE SAME ACTIVE MOIETY OR MOIETIES, INCLUDING AN ANDA THAT CITES THIS NDA AS ITS BASIS OF SUBMISSION, MAY NOT BE APPROVED FOR SUCH ODE-PROTECTED USE(S) AND INDICATION(S)"
5297,15MG,VIZIMPRO,PFIZER,N,211288,2018-09-27,RX,TABLET,ORAL,2023-09-27,NEW CHEMICAL ENTITY
4190,EQ 15MG BASE,JAKAFI,INCYTE CORP,N,202192,2011-11-16,RX,TABLET,ORAL,2026-05-24,TREATMENT OF STEROID-REFRACTORY ACUTE GRAFT-VERSUS-HOST DISEASE (GVHD) IN ADULT AND PEDIATRIC PATIENTS 12 YEARS AND OLDER
4290,0.9GM/BOT;178.7GM/BOT;1.12GM/BOT;0.5GM/BOT;7.3GM/BOT,SUFLAVE,BRAINTREE LABS,N,215344,2023-06-15,RX,FOR SOLUTION,ORAL,2026-06-15,NEW PRODUCT
5393,80MG,RETEVMO,LOXO ONCOL ELI LILLY,N,213246,2020-05-08,RX,CAPSULE,ORAL,2025-05-08,NEW CHEMICAL ENTITY
2743,EQ 8.19MG BASE;20MG,LONSURF,TAIHO ONCOLOGY,N,207981,2015-09-22,RX,TABLET,ORAL,2026-02-22,"TREATMENT OF ADULT PATIENTS WITH METASTATIC GASTRIC OR GASTROESOPHAGEAL JUNCTION ADENOCARCINOMA PREVIOUSLY TREATED WITH AT LEAST TWO PRIOR LINES OF CHEMOTHERAPY, AND IF APPROPRIATE, HER2/NEU-TARGETED THERAPY"
5012,49MG;51MG,ENTRESTO,NOVARTIS PHARMS CORP,N,207620,2015-07-07,RX,TABLET,ORAL,2023-04-01,PEDIATRIC EXCLUSIVITY
5394,50MG,QINLOCK,DECIPHERA PHARMS,N,213973,2020-05-15,RX,TABLET,ORAL,2027-05-15,"INDICATED FOR THE TREATMENT OF ADULT PATIENTS WITH ADVANCED GASTROINTESTINAL STROMAL TUMOR (GIST) WHO HAVE RECEIVED PRIOR TREATMENT WITH 3 OR MORE KINASE INHIBITORS, INCLUDING IMATINIB"
5520,300MG;100MG,PAXLOVID (COPACKAGED),PFIZER,N,217188,2023-05-25,RX,TABLET,ORAL,2028-05-25,NEW CHEMICAL ENTITY
1963,1MG;0.5MG;40MG,MYFEMBREE,MYOVANT SCIENCES,N,214846,2021-05-26,RX,TABLET,ORAL,2024-05-26,NEW PRODUCT
4228,13.4MG/PACKET,KALYDECO,VERTEX PHARMS INC,N,207925,2023-05-03,RX,GRANULE,ORAL,2030-05-03,THE TREATMENT OF CYSTIC FIBROSIS (CF) IN PATIENTS 1 MONTH TO LESS THAN 4 MONTHS OF AGE WHO HAVE AT LEAST ONE MUTATION IN THE CFTR GENE THAT IS RESPONSIVE TO IVACAFTOR POTENTIATION BASED ON CLINICAL AND/OR IN VITRO ASSAY DATA
4199,0.225GM;0.188GM;1.479GM,SUTAB,BRAINTREE LABS,N,213135,2020-11-10,RX,TABLET,ORAL,2023-11-10,NEW PRODUCT
1678,EQ 50MG BASE/VIAL,EVOMELA,ACROTECH BIOPHARMA,N,207155,2016-03-10,RX,POWDER,INTRAVENOUS,2023-03-10,FOR HIGH-DOSE CONDITIONING TREATMENT PRIOR TO HEMATOPOIETIC PROGENITOR (STEM) CELL TRANSPLANTATION IN PATIENTS WITH MULTIPLE MYELOMA
5302,100MG,LORBRENA,PFIZER,N,210868,2018-11-02,RX,TABLET,ORAL,2025-11-02,INDICATED FOR THE TREATMENT OF PATIENTS WITH ANAPLASTIC LYMPHOMA KINASE (ALK)-POSITIVE METASTATIC NON-SMALL CELL LUNG CANCER (NSCLC) WHOSE DISEASE HAS PROGRESSED ON ALECTINIB AS THE FIRST ALK INHIBITOR THERAPY FOR METASTATIC DISEASE
5324,100MG/20ML (5MG/ML),ZULRESSO,SAGE THERAP,N,211371,2019-06-17,RX,SOLUTION,INTRAVENOUS,2024-06-17,NEW CHEMICAL ENTITY
4811,200MG;50MG,EPCLUSA,GILEAD SCIENCES INC,N,208341,2020-03-19,RX,TABLET,ORAL,2028-12-10,PEDIATRIC EXCLUSIVITY
776,EQ 40MG BASE/PACKET,PRADAXA,BOEHRINGER INGELHEIM,N,214358,2021-06-21,RX,PELLETS,ORAL,2024-12-21,PEDIATRIC EXCLUSIVITY
5383,EQ 0.46MG BASE,ZEPOSIA,CELGENE INTL,N,209899,2020-03-25,RX,CAPSULE,ORAL,2024-05-27,FOR THE TREATMENT OF MODERATELY TO SEVERELY ACTIVE ULCERATIVE COLITIS IN ADULT PATIENTS
5445,EQ 20MG BASE/VIAL,PEPAXTO,ONCOPEPTIDES AB,N,214383,2021-02-26,DISCN,POWDER,INTRAVENOUS,2028-02-26,"TREATMENT OF ADULT PATIENTS WITH RELAPSED OR REFRACTORY MULTIPLE MYELOMA WHO HAVE RECEIVED AT LEAST FOUR PRIOR LINES OF THERAPY AND WHOSE DISEASE IS REFRACTORY TO AT LEAST ONE PROTEASOME INHIBITOR, ONE IMMUNOMODULATORY AGENT, AND ONE CD-38 DIRECTED MONOCLONAL ANTIBODY"
4228,75MG/PACKET,KALYDECO,VERTEX PHARMS INC,N,207925,2015-03-17,RX,GRANULE,ORAL,2024-05-17,"TX OF CF IN PTS 2 YRS AND OLDER WHO HAVE ONE OF THE FOLLOWING MUTATIONS IN THE CFTR GENE: E56K, P67L, R74W, D110E, D110H, R117C, E193K, L206W, R347H, R352Q, A455E, D579G, S945L, S977F, F1052V, K1060T, A1067T, G1069R, R1070Q, R1070W, F1074L, D1152H, D1270N"
2419,0.055MG/INH;EQ 0.014MG BASE/INH,AIRDUO RESPICLICK,TEVA PHARM,N,208799,2017-01-27,RX,POWDER,INHALATION,2025-01-09,PEDIATRIC EXCLUSIVITY
4881,10MG,BELSOMRA,MERCK SHARP DOHME,N,204569,2014-08-13,RX,TABLET,ORAL,2023-01-29,"INFORMATION ADDED TO THE LABELING TO DESCRIBE STUDY P061, A RANDOMIZED, PLACEBO-CONTROLLED, PARALLEL GROUP, MULTI-SITE, DOUBLE-BLIND STUDY TO EVALUATE SAFETY AND EFFICACY OF SUVOREXANT FOR THE TREATMENT OF INSOMNIA IN SUBJECTS WITH ALZHEIMERS DISEASE"
4716,EQ 30MG BASE,ICLUSIG,TAKEDA PHARMS USA,N,203469,2015-04-23,RX,TABLET,ORAL,2023-12-18,CHRONIC PHASE (CP) CHRONIC MYELOID LEUKEMIA (CML) WITH RESISTANCE OR INTOLERANCE TO AT LEAST TWO PRIOR KINASE INHIBITORS
568,56MG;44MG,SEGLENTIS,KOWA PHARMS,N,213426,2021-10-15,RX,TABLET,ORAL,2024-10-15,NEW PRODUCT
2046,EQ 235MG BASE/VIAL;EQ 0.25MG BASE/VIAL,AKYNZEO,HELSINN HLTHCARE,N,210493,2018-04-19,RX,POWDER,INTRAVENOUS,2023-04-19,NEW CHEMICAL ENTITY
4187,250MG,XALKORI,PF PRISM CV,N,202570,2011-08-26,RX,CAPSULE,ORAL,2024-01-14,"TREATMENT OF PEDIATRIC PATIENTS 1 YEAR OF AGE AND OLDER AND YOUNG ADULTS WITH RELAPSED OR REFRACTORY, SYSTEMIC ANAPLASTIC LARGE CELL LYMPHOMA (ALCL) THAT IS ALK-POSITIVE"
5353,80MG,BRUKINSA,BEIGENE,N,213217,2019-11-14,RX,CAPSULE,ORAL,2026-11-14,INDICATED FOR THE TREATMENT OF ADULT PATIENTS WITH MANTLE CELL LYMPHOMA (MCL) WHO HAVE RECEIVED AT LEAST ONE PRIOR THERAPY
5325,EQ 75MG BASE,SUNOSI,AXSOME MALTA,N,211230,2019-06-17,RX,TABLET,ORAL,2026-06-17,INDICATED TO IMPROVE WAKEFULNESS IN ADULT PATIENTS WITH EXCESSIVE DAYTIME SLEEPINESS ASSOCIATED WITH NARCOLEPSY
5325,EQ 75MG BASE,SUNOSI,AXSOME MALTA,N,211230,2019-06-17,RX,TABLET,ORAL,2024-06-17,NEW CHEMICAL ENTITY
34,EQ 60MG BASE;EQ 5MG BASE;30MG,TRIUMEQ PD,VIIV HLTHCARE,N,215413,2022-03-30,RX,"TABLET, FOR SUSPENSION",ORAL,2026-12-15,PEDIATRIC EXCLUSIVITY
866,EQ 500MG BASE,DICLOXACILLIN SODIUM,AUROBINDO PHARMA,A,216845,2022-09-23,RX,CAPSULE,ORAL,2023-03-29,COMPETITIVE GENERIC THERAPY
353,0.064%;0.005%,WYNZORA,MC2,N,213422,2020-07-20,RX,CREAM,TOPICAL,2023-07-20,NEW DOSAGE FORM
5510,150MG,VIVJOA,MYCOVIA PHARMS,N,215888,2022-04-26,RX,CAPSULE,ORAL,2027-04-26,NEW CHEMICAL ENTITY
5379,100MG,AYVAKIT,BLUEPRINT MEDICINES,N,212608,2020-01-09,RX,TABLET,ORAL,2024-06-16,"TREATMENT OF ADULT PATIENTS WITH ADVANCED SYSTEMIC MASTOCYTOSIS (ADVSM), INCLUDING PATIENTS WITH AGGRESSIVE SYSTEMIC MASTOCYTOSIS (ASM) AND SYSTEMIC MASTOCYTOSIS WITH AN ASSOCIATED HEMATOLOGICAL NEOPLASM (SM-AHN)"
1763,50MG/10ML (5MG/ML),PROVAYBLUE,PROVEPHARM SAS,N,204630,2016-04-08,RX,SOLUTION,INTRAVENOUS,2023-04-08,FOR TREATMENT OF PEDIATRIC AND ADULT PATIENTS WITH ACQUIRED METHEMOGLOBINEMIA.
5285,EQ 20MG BASE,DOPTELET,AKARX INC,N,210238,2018-05-21,RX,TABLET,ORAL,2026-06-26,TREATMENT OF THROMBOCYTOPENIA IN ADULT PATIENTS WITH CHRONIC IMMUNE THROMBOCYTOPENIA WHO HAVE HAD AN INSUFFICIENT RESPONSE TO A PREVIOUS TREATMENT
5729,45MG,VEOZAH,ASTELLAS,N,216578,2023-05-12,RX,TABLET,ORAL,2028-05-12,NEW CHEMICAL ENTITY
4190,EQ 1.5% BASE,OPZELURA,INCYTE CORP,N,215309,2021-09-21,RX,CREAM,TOPICAL,2025-07-18,INDICATED FOR THE TOPICAL TREATMENT OF NONSEGMENTAL VITILIGO IN ADULT AND PEDIATRIC PATIENTS 12 YEARS OF AGE AND OLDER
5302,25MG,LORBRENA,PFIZER,N,210868,2018-11-02,RX,TABLET,ORAL,2025-11-02,INDICATED FOR THE TREATMENT OF PATIENTS WITH ANAPLASTIC LYMPHOMA KINASE (ALK)-POSITIVE METASTATIC NON-SMALL CELL LUNG CANCER (NSCLC) WHOSE DISEASE HAS PROGRESSED ON CERITINIB AS THE FIRST ALK INHIBITOR THERAPY FOR METASTATIC DISEASE
3312,5MG/5ML (1MG/ML),CORLANOR,AMGEN INC,N,209964,2019-04-22,RX,SOLUTION,ORAL,2026-04-22,"INDICATED FOR THE TREATMENT OF STABLE SYMPTOMATIC HEART FAILURE DUE TO DILATED CARDIOMYOPATHY (DCM) IN PEDIATRIC PATIENTS AGED 6 MONTHS AND OLDER, WHO ARE IN SINUS RHYTHM WITH AN ELEVATED HEART RATE"
3317,10MG,REVLIMID,CELGENE,N,021880,2005-12-27,RX,CAPSULE,ORAL,2026-05-28,INDICATED IN COMBINATION WITH A RITUXIMAB PRODUCT FOR THE TREATMENT OF ADULT PATIENTS WITH PREVIOUSLY TREATED MARGINAL ZONE LYMPHOMA (MZL)
3317,25MG,REVLIMID,CELGENE,N,021880,2006-06-29,RX,CAPSULE,ORAL,2026-05-28,INDICATED IN COMBINATION WITH A RITUXIMAB PRODUCT FOR THE TREATMENT OF ADULT PATIENTS WITH PREVIOUSLY TREATED FOLLICULAR LYMPHOMA (FL)
4188,100MG/ML,FERRIPROX,CHIESI,N,208030,2015-09-09,RX,SOLUTION,ORAL,2028-04-30,TREATMENT OF TRANSFUSIONAL IRON OVERLOAD IN PEDIATRIC PATIENTS 3 YEARS OF AGE AND OLDER WITH THALASSEMIA SYNDROMES
2806,160MG,DIOVAN,NOVARTIS,N,021283,2001-07-18,RX,TABLET,ORAL,2024-04-19,NEW PATIENT POPULATION
4830,12.5MG;1GM,SYNJARDY XR,BOEHRINGER INGELHEIM,N,208658,2016-12-09,RX,"TABLET, EXTENDED RELEASE",ORAL,2026-12-20,PEDIATRIC EXCLUSIVITY
3317,2.5MG,LENALIDOMIDE,DR REDDYS,A,209348,2021-10-14,RX,CAPSULE,ORAL,2023-03-06,PATENT CHALLENGE
5497,EQ 3.2MG BASE/1.6ML (EQ 2MG BASE/ML),CYTALUX,ON TARGET LABS,N,214907,2021-11-29,RX,SOLUTION,INTRAVENOUS,2028-11-29,AS AN ADJUNCT FOR INTRAOPERATIVE IDENTIFICATION OF MALIGNANT LESIONS IN ADULT PATIENTS WITH OVARIAN CANCER
786,100MG;44MG,VYXEOS,CELATOR PHARMS,N,209401,2017-08-03,RX,POWDER,INTRAVENOUS,2028-03-30,TREATMENT OF NEWLY-DIAGNOSED THERAPY-RELATED ACUTE MYELOID LEUKEMIA (T-AML) OR AML WITH MYELODYSPLASIA-RELATED CHANGES (AML-MRC) IN PEDIATRIC PATIENTS AGES 1 YEAR AND OLDER
4190,EQ 25MG BASE,JAKAFI,INCYTE CORP,N,202192,2011-11-16,RX,TABLET,ORAL,2028-09-22,TREATMENT OF CHRONIC GRAFT-VERSUS-HOST DISEASE (CGVHD) AFTER FAILURE OF ONE OR TWO LINES OF SYSTEMIC THERAPY IN ADULT AND PEDIATRIC PATIENTS 12 YEARS AND OLDER
2865,EQ 60MG BASE,GEODON,VIATRIS,N,020825,2001-02-05,RX,CAPSULE,ORAL,2025-01-28,INFORMATION ADDED TO SECTION 8.4 OF THE LABELING TO DESCRIBE THE RESULTS FROM PEDIATRIC STUDIES
5202,2MG,OLUMIANT,ELI LILLY AND CO,N,207924,2018-05-31,RX,TABLET,ORAL,2023-05-31,NEW CHEMICAL ENTITY
5305,EQ 100MG BASE,VITRAKVI,BAYER HLTHCARE,N,210861,2018-11-26,RX,CAPSULE,ORAL,2025-11-26,INDICATED FOR THE TREATMENT OF ADULT AND PEDIATRIC PATIENTS WITH SOLID TUMORS THAT HAVE A NEUROTROPHIC RECEPTOR TYROSINE KINASE (NTRK) GENE FUSION WITHOUT A KNOWN ACQUIRED RESISTANCE MUTATION
4175,5MG;1GM,JENTADUETO XR,BOEHRINGER INGELHEIM,N,208026,2016-05-27,RX,"TABLET, EXTENDED RELEASE",ORAL,2026-12-20,PEDIATRIC EXCLUSIVITY
5360,5MG,DAYVIGO,EISAI INC,N,212028,2020-04-07,RX,TABLET,ORAL,2026-04-20,REVISIONS TO THE LABELING TO INCLUDE RESULTS FROM CLINICAL STUDY E2006-A001-113
5497,EQ 3.2MG BASE/1.6ML (EQ 2MG BASE/ML),CYTALUX,ON TARGET LABS,N,214907,2021-11-29,RX,SOLUTION,INTRAVENOUS,2025-12-16,ADJUNCT FOR INTRAOPERATIVE IDENTIFICATION OF MALIGNANT AND NONMALIGNANTPULMONARY LESIONS IN ADULT PATIENTS WITH KNOWN OR SUSPECTED CANCER IN THE LUNG
5472,10MG,QULIPTA,ABBVIE,N,215206,2021-09-28,RX,TABLET,ORAL,2026-09-28,NEW CHEMICAL ENTITY
5511,5MG,CAMZYOS,BRISTOL,N,214998,2022-04-28,RX,CAPSULE,ORAL,2029-04-28,TREATMENT OF ADULTS WITH SYMPTOMATIC NEW YORK HEART ASSOCIATION (NYHA) CLASS II-III OBSTRUCTIVE HYPERTROPHIC CARDIOMYOPATHY (HCM) TO IMPROVE FUNCTIONAL CAPACITY AND SYMPTOMS
4993,500MG;EQ 20MG BASE,VOQUEZNA DUAL PAK,PHATHOM,N,215153,2022-05-03,DISCN,"CAPSULE, TABLET",ORAL,2027-05-03,NEW CHEMICAL ENTITY
5390,9MG,PEMAZYRE,INCYTE CORP,N,213736,2020-04-17,RX,TABLET,ORAL,2025-04-17,NEW CHEMICAL ENTITY
4110,30MG,JYNARQUE,OTSUKA,N,204441,2018-04-23,RX,TABLET,ORAL,2025-04-23,INDICATED TO SLOW KIDNEY FUNCTION DECLINE IN ADULTS AT RISK OF RAPIDLY PROGRESSING AUTOSOMAL DOMINANT POLYCYSTIC KIDNEY DISEASE (ADPKD)
5356,300MG,OXBRYTA,GLOBAL BLOOD THERAPS,N,216157,2021-12-17,RX,"TABLET, FOR SUSPENSION",ORAL,2028-12-17,FOR TREATMENT OF SICKLE CELL DISEASE (SCD) IN PEDIATRIC PATIENTS 4 YEARS OF AGE TO LESS THAN 12 YEARS OF AGE
5225,10GM/PACKET,LOKELMA,ASTRAZENECA,N,207078,2018-05-18,RX,FOR SUSPENSION,ORAL,2023-04-24,ADDITIONAL INFORMATION ADDED TO THE LABELING REGARDING THE USE IN PATIENTS ON CHRONIC HEMODIALYSIS
5128,500MG IRON/10ML (50MG IRON/ML),INJECTAFER,AM REGENT,N,203565,2020-10-08,RX,SOLUTION,INTRAVENOUS,2024-11-19,NEW PATIENT POPULATION
5274,EQ 50MG BASE;200MG;EQ 25MG BASE,BIKTARVY,GILEAD SCIENCES INC,N,210251,2018-02-07,RX,TABLET,ORAL,2024-02-24,LABELING REVISIONS RELATED TO CLINICAL STUDIES
4110,45MG,JYNARQUE,OTSUKA,N,204441,2018-04-23,RX,TABLET,ORAL,2025-04-23,INDICATED TO SLOW KIDNEY FUNCTION DECLINE IN ADULTS AT RISK OF RAPIDLY PROGRESSING AUTOSOMAL DOMINANT POLYCYSTIC KIDNEY DISEASE (ADPKD)
4228,188MG/PACKET;150MG/PACKET,ORKAMBI,VERTEX PHARMS INC,N,211358,2018-08-07,RX,GRANULE,ORAL,2025-08-07,FOR THE TREATMENT OF CYSTIC FIBROSIS (CF) IN PATIENTS AGE 2 THROUGH 5 YEARS OLD WHO ARE HOMOZYGOUS FOR THE F508DEL MUTATION IN THE CFTR GENE
4357,50MG/VIAL,ERAXIS,VICURON HOLDINGS,N,021632,2006-02-17,RX,POWDER,INTRAVENOUS,2023-09-22,NEW PATIENT POPULATION
1118,2MG,AFINITOR DISPERZ,NOVARTIS PHARM,N,203985,2012-08-29,RX,"TABLET, FOR SUSPENSION",ORAL,2025-04-10,FOR THE ADJUNCTIVE TREATMENT OF ADULT AND PEDIATRIC PATIENTS AGED 2 YEARS AND OLDER WITH TUBEROUS SCLEROSIS COMPLEX (TSC)-ASSOCIATED PARTIAL-ONSET SEIZURES
