id,pmid,doi,document_id,type,authors,title,isbn10,url,journal,volume,issue,dp_year,pages
506,26291199.0,10.1021/acs.jmedchem.5b00698,,JOURNAL ARTICLE,"Asaki T, Kuwano K, Morrison K, Gatfield J, Hamamoto T, Clozel M",Selexipag: An Oral and Selective IP Prostacyclin Receptor Agonist for the Treatment of Pulmonary Arterial Hypertension.,,,J. Med. Chem.,58,18,2015.0,7128-37
379,,,NDA:021839,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021839s016lbl.pdf,,,,2014.0,
2711,,,NDA:211675,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211675s000lbl.pdf,,,,2019.0,
2525,29274361.0,10.1016/j.exphem.2017.12.005,,JOURNAL ARTICLE,"Yoshida H, Yamada H, Nogami W, Dohi K, Kurino-Yamada T, Sugiyama K, Takahashi K, Gahara Y, Kitaura M, Hasegawa M, Oshima I, Kuwabara K.","Development of a new knock-in mouse model and evaluation of pharmacological activities of lusutrombopag, a novel, nonpeptidyl small-molecule agonist of the human thrombopoietin receptor c-Mpl",,,Exp. Hematol.,59,,2018.0,30-39.e2
2884,26934220.0,10.1038/nature17180,,,"Warren TK, Jordan R, Lo MK, Ray AS, Mackman RL, Soloveva V, Siegel D, Perron M, Bannister R, Hui HC, Larson N, Strickley R, Wells J, Stuthman KS, Van Tongeren SA, Garza NL, Donnelly G, Shurtleff AC, Retterer CJ, Gharaibeh D, Zamani R, Kenny T, Eaton BP, Grimes E, Welch LS, Gomba L, Wilhelmsen CL, Nichols DK, Nuss JE, Nagle ER, Kugelman JR, Palacios G, Doerffler E, Neville S, Carra E, Clarke MO, Zhang L, Lew W, Ross B, Wang Q, Chun K, Wolfe L, Babusis D, Park Y, Stray KM, Trancheva I, Feng JY, Barauskas O, Xu Y, Wong P, Braun MR5, Flint M, McMullan LK, Chen SS, Fearns R5, Swaminathan S, Mayers DL, Spiropoulou CF, Lee WA, Nichol ST, Cihlar T, Bavari S",Therapeutic efficacy of the small molecule GS-5734 against Ebola virus in rhesus monkeys,,,Nature,531,7594,2016.0,381–385
3668,,,NDA:216403,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216403s000lbl.pdf,,,,2023.0,
2708,,,NDA:212862,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212862s000lbl.pdf,,,,2019.0,
275,,,BLA:103353,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/103353s5184lbl.pdf,,,,2015.0,
210,3000389.0,,,JOURNAL ARTICLE,"Takeyama K, Minato H, Fukuya F, Kawahara S, Hosoki K, Kadokawa T","Antihypertensive activity of alacepril, an orally active angiotensin converting enzyme inhibitor, in renal hypertensive rats and dogs.",,,Arzneimittelforschung,35,10,1985.0,1502-7
3535,25416789.0,10.1158/1535-7163.MCT-14-0219,,JOURNAL ARTICLE,"Ohkubo S, Kodama Y, Muraoka H, Hitotsumachi H, Yoshimura C, Kitade M, Hashimoto A, Ito K, Gomori A, Takahashi K, Shibata Y, Kanoh A, Yonekura K","TAS-116, a highly selective inhibitor of heat shock protein 90alpha and beta, demonstrates potent antitumor activity and minimal ocular toxicity in preclinical models",,,Mol Cancer Ther,14,1,2015.0,14-22
2922,,,BLA:761158 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/761158Orig1s000MultidisciplineR.pdf,,,,2020.0,
2910,,,NDA:212155,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212155s000lbl.pdf,,,,2020.0,
3223,,,NDA:214622,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214622s000lbl.pdf,,,,2021.0,
2752,,10.26434/chemrxiv.12039888.v1,,JOURNAL ARTICLE,"Xu Z, Yao H, Shen J, Wu N, Xu Y, Lu X",Nelfinavir is active against SARS-CoV-2 in Vero E6 cells,,,ChemRxiv,,,2020.0,
3193,28557445.0,10.1021/acs.jmedchem.7b00449,,JOURNAL ARTICLE,"Follmann M, Ackerstaff J, Redlich G, Wunder F, Lang D, Kern A, Fey P, Griebenow N, Kroh W, Becker-Pelster EM, Kretschmer A, Geiss V, Li V, Straub A, Mittendorf J, Jautelat R, Schirok H, Schlemmer KH, Lustig K, Gerisch M, Knorr A, Tinel H, Mondritzki T, Trubel H, Sandner P, Stasch JP",Discovery of the soluble guanylate cyclase stimulator vericiguat (BAY 1021189) for the treatment of chronic heart failure,,,J Med Chem,60,12,2017.0,5146-5161
3205,,,NDA:214231 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/214231Orig1s000PharmR.pdf,,,,2021.0,
3379,,,BLA:761195 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/761195Orig1s000IntegratedR.pdf,,,,2021.0,
328,22671931.0,10.1111/j.1476-5381.2012.02068.x,,JOURNAL ARTICLE,"Wade PR, Palmer JM, McKenney S, Kenigs V, Chevalier K, Moore BA, Mabus JR, Saunders PR, Wallace NH, Schneider CR, Kimball ES, Breslin HJ, He W, Hornby PJ","Modulation of gastrointestinal function by MuDelta, a mixed µ opioid receptor agonist/ µ opioid receptor antagonist.",,,Br. J. Pharmacol.,167,5,2012.0,1111-25
682,,,,JOURNAL ARTICLE,"Bai AP, Guo ZR, Hu WH, Shen F, Cheng GF.","Design, synthesis and in vitro evaluation of a new class of novel cyclooxygenase-2 inhibitors: 3,4-diaryl-3-pyrrolin-2-ones.",,,Chin Chem Lett,12,9,2001.0,775–8
145,,,NDA:020807,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020807s011lbl.pdf,,,,2006.0,
450,21615387.0,10.1111/j.1476-5381.2011.01286.x,,JOURNAL ARTICLE,Schwartz JC,The histamine H3 receptor: from discovery to clinical trials with pitolisant.,,,Br. J. Pharmacol.,163,4,2011.0,713-21
3525,,,NDA:214958,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/214958s000lbl.pdf,,,,2022.0,
3270,34390486.0,10.1007/s40265-021-01578-y,,JOURNAL ARTICLE,Hoy SM,Upacicalcet: first approval,,,Drugs,81,13,2021.0,1593-1596
517,12173241.0,,,JOURNAL ARTICLE,Scholz A,Mechanisms of (local) anaesthetics on voltage-gated sodium and other ion channels.,,,Br J Anaesth,89,1,2002.0,52-61
544,8287905.0,,,JOURNAL ARTICLE,"Tohse N, Takeda Y, Kanno M",Voltage-dependent modulation of L-type Ca2+ current by manidipine in guinea-pig heart cells.,,,Eur. J. Pharmacol.,249,2,1993.0,231-3
285,21651906.0,10.1016/j.ejphar.2011.05.049,,JOURNAL ARTICLE,"Kawachi M, Matsunaga Y, Tanaka T, Hori Y, Ito K, Nagahama K, Ozaki T, Inoue N, Toda R, Yoshii K, Hirayama M, Kawabata Y, Takei M",Acotiamide hydrochloride (Z-338) enhances gastric motility and emptying by inhibiting acetylcholinesterase activity in rats.,,,Eur. J. Pharmacol.,666,1-3,2011.0,218-25
680,,,EMEA/H/C/004119,DRUG LABEL,,,,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004119/WC500231261.pdf,,,,2017.0,
333,23083772.0,10.1016/j.jacc.2012.08.986,,JOURNAL ARTICLE,"Dias CS, Shaywitz AJ, Wasserman SM, Smith BP, Gao B, Stolman DS, Crispino CP, Smirnakis KV, Emery MG, Colbert A, Gibbs JP, Retter MW, Cooke BP, Uy ST, Matson M, Stein EA","Effects of AMG 145 on low-density lipoprotein cholesterol levels: results from 2 randomized, double-blind, placebo-controlled, ascending-dose phase 1 studies in healthy volunteers and hypercholesterolemic subjects on statins.",,,J. Am. Coll. Cardiol.,60,19,2012.0,1888-98
519,7763301.0,,,JOURNAL ARTICLE,"Coley HM, Brooks N, Phillips DH, Hewer A, Jenkins TC, Jarman M, Judson IR",The role of the N-(hydroxymethyl)melamines as antitumour agents: mechanism of action studies.,,,Biochem. Pharmacol.,49,9,1995.0,1203-12
3247,,,BLA:761123,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761123s000lbl.pdf,,,,2021.0,
399,10102460.0,,,JOURNAL ARTICLE,"Eriksson H, Eriksson UG, Frison L, Hansson PO, Held P, Holmström M, Hägg A, Jonsson T, Lapidus L, Leijd B, Stockelberg D, Säfwenberg U, Taghavi A, Thorsén M","Pharmacokinetics and pharmacodynamics of melagatran, a novel synthetic LMW thrombin inhibitor, in patients with acute DVT.",,,Thromb. Haemost.,81,3,1999.0,358-63
2699,19754199.0,10.1021/jm9007533,,JOURNAL ARTICLE,"Chao Q, Sprankle KG, Grotzfeld RM, Lai AG, Carter TA, Velasco AM, Gunawardane RN, Cramer MD, Gardner MF, James J, Zarrinkar PP, Patel HK, Bhagwat SS","Identification of N-(5-tert-butyl-isoxazol-3-yl)-N'-{4-[7-(2-morpholin-4-yl-ethoxy)imidazo[2,1-b][1,3]benzothiazol-2-yl]phenyl}urea dihydrochloride (AC220), a uniquely potent, selective, and efficacious FMS-like tyrosine kinase-3 (FLT3) inhibitor",,,J Med Chem,52,23,2009.0,7808-16
606,,,EMEA/H/C/000116,DRUG LABEL,,,,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000116/WC500024979.pdf,,,,2015.0,
3267,29563324.0,10.1124/jpet.117.247551,,JOURNAL ARTICLE,"Domon Y, Arakawa N, Inoue T, Matsuda F, Takahashi M, Yamamura N, Kai K, Kitano Y","Binding characteristics and analgesic effects of mirogabalin, a novel ligand for the alpha2delta subunit of voltage-gated calcium channels",,,J Pharmacol Exp Ther,365,3,2018.0,573-582
2526,,,NDA:211109,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/211109lbl.pdf,,,,2018.0,
481,,,BLA:761036,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/761036Orig1s000lbledt.pdf,,,,2015.0,
3396,,,NDA:215833,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/215833s000lbl.pdf,,,,2022.0,
3197,,,NDA:214200,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214200s000lbl.pdf,,,,2021.0,
2550,30411311.0,10.1007/s40265-018-1006-3,,JOURNAL ARTICLE,Keam SJ,Vibegron: First Global Approval.,,,Drugs,78,17,2018.0,1835–39
152,,,BLA:125276,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/125276s092lbl.pdf,,,,2013.0,
261,,,NDA:020986,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020986s059s081lbl.pdf,,,,2015.0,
651,25941111.0,10.1158/1078-0432.CCR-14-0816,,JOURNAL ARTICLE,"VanArsdale T, Boshoff C, Arndt KT, Abraham RT",Molecular Pathways: Targeting the Cyclin D-CDK4/6 Axis for Cancer Treatment.,,,Clin. Cancer Res.,21,13,2015.0,2905-10
388,11786663.0,,,JOURNAL ARTICLE,"Fukushima Y, Otsuka H, Ishikawa M, Asano T, Anai M, Katsube T, Ogawa K, Kajiwara T, Ohkawa S, Ishikawa T, Omata M, Saitoh T",Potent and long-lasting action of lafutidine on the human histamine H(2) receptor.,,,Digestion,64,3,2001.0,155-60
216,,,BLA:125085,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125085s305lbl.pdf,,,,2014.0,
181,,,NDA:011757,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/011757s103lbl.pdf,,,,2014.0,
23,22058426.0,10.1194/jlr.M021261,,JOURNAL ARTICLE,,Property-based design of a glucosylceramide synthase inhibitor that reduces glucosylceramide in the brain.,,,J Lipid Res,,,2012.0,
619,,,BLA:125293,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/125293s085lbl.pdf,,,,2016.0,
2706,31383664.0,10.1128/AAC.00564-19,,JOURNAL ARTICLE,"Tooke CL, Hinchliffe P, Lang PA, Mulholland AJ, Brem J, Schofield CJ, Spencer J",Molecular Basis of Class A beta-Lactamase Inhibition by Relebactam,,,Antimicrob Agents Chemother,23,10,2019.0,e00564-19
185,,,NDA:205776,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/205776s000lbl.pdf,,,,2014.0,
2918,,,NDA:212576,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212576s000lbl.pdf,,,,2020.0,
58,1830563.0,10.1161/01.HYP.18.1.22,,JOURNAL ARTICLE,,Ro 42-5892 is a potent orally active renin inhibitor in primates.,,,Hypertension,,,1991.0,
2786,,,NDA:213736,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213736s000lbl.pdf,,,,2020.0,
69,19153939.0,,,JOURNAL ARTICLE,,"A randomized, open-label trial comparing methadone and Levo-Alpha-Acetylmethadol (LAAM) in maintenance treatment of opioid addiction.",,,Pharmacopsychiatry,,,2009.0,
534,7726994.0,,,JOURNAL ARTICLE,"Wouters W, Snoeck E, De Coster R","Vorozole, a specific non-steroidal aromatase inhibitor.",,,Breast Cancer Res. Treat.,30,1,1994.0,89-94
2765,29093181.0,10.1126/scitranslmed.aao1690,,JOURNAL ARTICLE,"Evans EK, Gardino AK, Kim JL, Hodous BL, Shutes A, Davis A, Zhu XJ, Schmidt-Kittler O, Wilson D, Wilson K, DiPietro L, Zhang Y, Brooijmans N, LaBranche TP, Wozniak A, Gebreyohannes YK, Schöffski P, Heinrich MC, DeAngelo DJ, Miller S, Wolf B, Kohl N, Guzi T, Lydon N, Boral A, Lengauer C",A precision therapy against cancers driven by KIT/PDGFRA mutations,,,Sci Transl Med,9,414,2017.0,eaao1690
2726,,,NDA:209500,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/209500s000lbl.pdf,,,,2019.0,
670,,,NDA:050740,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/050740s021lbl.pdf,,,,2012.0,
85,9347318.0,10.1016/S0306-3623(97)00258-9,,JOURNAL ARTICLE,,Antagonistic effects of isofloxythepin on dopamine D1 and D2 receptors and behaviors in rats.,,,Gen Pharmacol,,,1997.0,
3195,,,NDA:213176,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213176s000lbl.pdf,,,,2021.0,
134,,,,DRUG LABEL,,,,http://www.pmda.go.jp/english/service/pdf/drugs/remitch_jan2009_e.pdf,,,,2009.0,
2556,,,BLA:761097,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/761097s000lbl.pdf,,,,2018.0,
2772,26990079.0,10.1111/bph.13476,,JOURNAL ARTICLE,"Scott FL, Clemons B, Brooks J, Brahmachary E, Powell R, Dedman H, Desale HG, Timony GA, Martinborough E, Rosen H, Roberts E, Boehm MF, Peach RJ",Ozanimod (RPC1063) is a potent sphingosine-1-phosphate receptor-1 (S1P1) and receptor-5 (S1P5) agonist with autoimmune disease-modifying activity,,,Br J Pharmacol,173,11,2016.0,1778-1792
302,,,BLA:103946,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/103946s5083lbl.pdf,,,,2009.0,
292,,,NDA:021476,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021476s030lbl.pdf,,,,2014.0,
2563,,,BLA:761116,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/761116s000lbl.pdf,,,,2018.0,
451,,,BLA:125338,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/125338s085s087s088lbl.pdf,,,,2015.0,
3082,,,NDA:214103,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/214103lbl.pdf,,,,2020.0,
2712,30886973.0,10.1186/s41927-018-0031-x,,JOURNAL ARTICLE,"Parmentier JM, Voss J, Graff C, Schwartz A, Argiriadi M, Friedman M, Camp HS, Padley RJ, George JS, Hyland D, Rosebraugh M, Wishart N, Olson L, Long AJ",In vitro and in vivo characterization of the JAK1 selectivity of upadacitinib (ABT-494),,,BMC Rheumatology,2,23,2018.0,
3071,,,BLA:761150,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/761150s000lbl.pdf,,,,2020.0,
3695,,,BLA:761309,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761309s000lbl.pdf,,,,2023.0,
3393,,,NDA:216196 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/216196Orig1s000IntegratedR.pdf,,,,2022.0,
608,,,BLA:125164,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/125164s071s072s073lbl.pdf,,,,2016.0,
3555,,,EMEA/H/C/005442,DRUG LABEL,,,,https://www.ema.europa.eu/en/documents/product-information/yselty-epar-product-information_en.pdf,,,,2022.0,
3408,,,BLA:761235,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/761235s000lbl.pdf,,,,2022.0,
2925,,,NDA:210730,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/210730s000lbl.pdf,,,,2020.0,
2743,29856623.0,10.1021/acs.jmedchem.8b00549,,JOURNAL ARTICLE,"Wu Y, Jiang Z, Li Z, Gu J, You Q, Zhang X","Click Chemistry-Based Discovery of [3-Hydroxy-5-(1 H-1,2,3-triazol-4-yl)picolinoyl]glycines as Orally Active Hypoxia-Inducing Factor Prolyl Hydroxylase Inhibitors with Favorable Safety Profiles for the Treatment of Anemia",,,J Med Chem,61,12,2018.0,5332-5349
2936,29657135.0,10.1158/2159-8290.CD-18-0338,,JOURNAL ARTICLE,"Subbiah V, Gainor JF, Rahal R, Brubaker JD, Kim JL, Maynard M, Hu W, Cao Q, Sheets MP, Wilson D, Wilson KJ, DiPietro L, Fleming P, Palmer M, Hu MI, Wirth L, Brose MS, Ou SI, Taylor M, Garralda E, Miller S, Wolf B, Lengauer C, Guzi T, Evans EK",Precision targeted therapy with BLU-667 for RET-driven cancers,,,Cancer Discov,8,7,2018.0,836-849
427,,,NDA:020572,DRUG LABEL,,,,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020572s016,020573s015lbl.pdf",,,,2009.0,
2576,,,BLA:761102,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/761102s000lbl.pdf,,,,2018.0,
274,,,BLA:125031,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/125031s082lbl.pdf,,,,2007.0,
362,1828228.0,,,JOURNAL ARTICLE,"Demicheli C, Albertini JP, Garnier-Suillerot A",Interaction of mithramycin with DNA. Evidence that mithramycin binds to DNA as a dimer in a right-handed screw conformation.,,,Eur. J. Biochem.,198,2,1991.0,333-8
3381,,,BLA:761224,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761224s000lbl.pdf,,,,2021.0,
568,6356910.0,,,JOURNAL ARTICLE,Kerwar SS,Pharmacologic properties of fenbufen.,,,Am. J. Med.,75,4B,1983.0,62-9
3048,32852744.0,10.1007/s40265-020-01383-z,,JOURNAL ARTICLE,Markham A,Vadadustat: first approval,,,Drugs,80,13,2020.0,1365-1371
162,,,US 20080064681 A1,PATENT,"Hidaka, Hiroyoshi; Nishio, Masahiro; Sumi, Kengo",THERAPEUTIC AGENT FOR TREATING GLAUCOMA,,,,,,2008.0,
574,,,EU/3/11/869,DRUG LABEL,,,,http://www.ema.europa.eu/docs/en_GB/document_library/Orphan_designation/2011/05/WC500106736.pdf,,,,2013.0,
131,14599363.0,,,JOURNAL ARTICLE,"Witte DG, Cassar SC, Masters JN, Esbenshade T, Hancock AA",Use of a fluorescent imaging plate reader--based calcium assay to assess pharmacological differences between the human and rat vanilloid receptor.,,,J Biomol Screen,7,5,2002.0,466-75
577,,,BLA:125509,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/125509lbl.pdf,,,,2016.0,
490,5889715.0,,,JOURNAL ARTICLE,Gilmour SJ,Clinical trial of mebanazine--a new monoamine oxidase inhibitor.,,,Br J Psychiatry,111,478,1965.0,899-902
518,,,NDA:201444,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/201444s000lbl.pdf,,,,2011.0,
263,,,BLA:125486,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125486_s008lbl.pdf,,,,2014.0,
631,,,NDA:207695,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/207695s000lbl.pdf,,,,2016.0,
320,6186851.0,,,JOURNAL ARTICLE,"Levine SN, Hollier B",Aprindine inhibits calmodulin-stimulated phosphodiesterase and Ca-ATPase activities.,,,J. Cardiovasc. Pharmacol.,5,1,,151-6
693,28949138.0,10.1021/acs.jmedchem.7b01072,,JOURNAL ARTICLE,"Lynagh T, Romero-Rojo JL, Lund C, Pless SA",Molecular Basis for Allosteric Inhibition of Acid-Sensing Ion Channel 1a by Ibuprofen.,,,J. Med. Chem.,,,2017.0,
583,23291630.0,10.1038/nm.3048,,JOURNAL ARTICLE,"Souers AJ, Leverson JD, Boghaert ER, Ackler SL, Catron ND, Chen J, Dayton BD, Ding H, Enschede SH, Fairbrother WJ, Huang DC, Hymowitz SG, Jin S, Khaw SL, Kovar PJ, Lam LT, Lee J, Maecker HL, Marsh KC, Mason KD, Mitten MJ, Nimmer PM, Oleksijew A, Park CH, Park CM, Phillips DC, Roberts AW, Sampath D, Seymour JF, Smith ML, Sullivan GM, Tahir SK, Tse C, Wendt MD, Xiao Y, Xue JC, Zhang H, Humerickhouse RA, Rosenberg SH, Elmore SW","ABT-199, a potent and selective BCL-2 inhibitor, achieves antitumor activity while sparing platelets.",,,Nat. Med.,19,2,2013.0,202-8
2904,21918175.0,10.1158/1078-0432.CCR-11-1157,,JOURNAL ARTICLE,"Liu X, Wang Q, Yang G, Marando C, Koblish HK, Hall LM, Fridman JS, Behshad E, Wynn R, Li Y, Boer J, Diamond S, He C, Xu M, Zhuo J, Yao W, Newton RC, Scherle PA","A novel kinase inhibitor, INCB28060, blocks c-MET-dependent signaling, neoplastic activities, and cross-talk with EGFR and HER-3",,,Clin Cancer Res,17,22,2011.0,7127-7138
3541,,,BLA:761310,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/761310s000lbl.pdf,,,,2022.0,
2926,23300227.0,10.1124/jpet.112.201616,,JOURNAL ARTICLE,"DeWire SM, Yamashita DS, Rominger DH, Liu G, Cowan CL, Graczyk TM, Chen XT, Pitis PM, Gotchev D, Yuan C, Koblish M, Lark MW, Violin JD",A G protein-biased ligand at the mu-opioid receptor is potently analgesic with reduced gastrointestinal and respiratory dysfunction compared with morphine,,,J Pharmacol Exp Ther,344,3,2013.0,708-717
3391,,,EMEA/H/C/005437,DRUG LABEL,,,,https://www.ema.europa.eu/en/documents/product-information/vumerity-epar-product-information_en.pdf,,,,2021.0,
179,,,EMEA/H/C/000532,DRUG LABEL,,,,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000532/WC500040171.pdf,,,,2015.0,
96,10427.0,,,JOURNAL ARTICLE,Harms HH,Isoproterenol antagonism of cardioselective beta adrenergic receptor blocking agents: a comparative study of human and guinea-pig cardiac and bronchial beta adrenergic receptors,,,J Pharmacol Exp Ther,199,2,1976.0,
228,,,BLA:125261,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125261s114lbl.pdf,,,,2014.0,
596,15627429.0,,,JOURNAL ARTICLE,"Thierry C, Boeynaems JM, Paolo M",Actions of tilidine and nortilidine on cloned opioid receptors.,,,Eur. J. Pharmacol.,506,3,2005.0,205-8
446,24900486.0,10.1021/ml300049d,,JOURNAL ARTICLE,"Rice KD, Aay N, Anand NK, Blazey CM, Bowles OJ, Bussenius J, Costanzo S, Curtis JK, Defina SC, Dubenko L, Engst S, Joshi AA, Kennedy AR, Kim AI, Koltun ES, Lougheed JC, Manalo JC, Martini JF, Nuss JM, Peto CJ, Tsang TH, Yu P, Johnston S",Novel Carboxamide-Based Allosteric MEK Inhibitors: Discovery and Optimization Efforts toward XL518 (GDC-0973).,,,ACS Med Chem Lett,3,5,2012.0,416-21
2902,,,BLA:761115,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/761115Orig1s000MultidisciplineR.pdf,,,,2020.0,
